time,total,idle,mem_total,mem_free,26747/cpu,26747/rss
1010.16,1169189,1065651,3887864,484144,297,170044
2011.65,1169581,1065999,3887864,476532,301,170212
3013.22,1169975,1066336,3887864,462604,303,170224
4014.21,1170364,1066670,3887864,446700,306,170224
5015.17,1170754,1067022,3887864,442500,309,170232
6017.52,1171143,1067341,3887864,415100,315,170244
7019.68,1171526,1067463,3887864,350560,317,170244
8021.24,1171900,1067495,3887864,344544,321,170248
9025.22,1172282,1067520,3887864,321280,323,170248
10027.06,1172664,1067546,3887864,318020,329,170804
11028.59,1173046,1067572,3887864,313208,330,170804
12029.67,1173427,1067596,3887864,291596,334,170828
13031.3,1173805,1067614,3887864,289868,337,170836
14033.0,1174197,1067635,3887864,288320,345,170960
15035.01,1174569,1067658,3887864,282228,350,170992
16036.34,1174961,1067683,3887864,275952,365,171372
17038.74,1175348,1067706,3887864,267356,367,171376
18040.22,1175722,1067730,3887864,259124,370,171488
19042.84,1176103,1067754,3887864,250580,373,171572
20044.4,1176476,1067775,3887864,238016,376,171600
21047.45,1176854,1067793,3887864,220028,379,171656
22049.4,1177230,1067816,3887864,211216,382,171680
23051.01,1177611,1067840,3887864,203364,385,171736
24053.17,1177997,1067860,3887864,193268,389,171744
25054.78,1178390,1067880,3887864,193268,395,171756
26059.99,1178765,1067899,3887864,181940,400,171768
27061.65,1179146,1067918,3887864,172804,402,171840
28063.39,1179533,1067933,3887864,164988,405,171844
29066.28,1179919,1067950,3887864,162120,408,171844
30067.79,1180303,1067964,3887864,146148,412,171852
31069.67,1180693,1067980,3887864,140528,415,171852
32071.47,1181074,1067998,3887864,127956,417,171864
33073.32,1181454,1068018,3887864,131032,420,171864
34075.3,1181837,1068035,3887864,123672,425,171864
35076.29,1182219,1068056,3887864,125116,431,171868
36077.75,1182599,1068074,3887864,122704,435,171876
37079.02,1182996,1068281,3887864,68068,437,171880
38080.43,1183394,1068570,3887864,214156,440,171880
39081.4,1183790,1068844,3887864,120620,441,171900
40082.15,1184186,1069206,3887864,112916,449,172656
41083.46,1184585,1069544,3887864,135632,451,172656
42084.59,1184982,1069863,3887864,65604,455,172680
43085.39,1185376,1070196,3887864,50828,461,172696
44086.15,1185774,1070588,3887864,50904,464,172708
45086.87,1186172,1070982,3887864,50152,466,172708
46088.21,1186570,1071372,3887864,49648,468,172708
47089.89,1186966,1071758,3887864,52708,471,172708
48091.53,1187362,1072144,3887864,60896,475,172716
49093.23,1187759,1072536,3887864,67712,478,172716
50094.85,1188159,1072927,3887864,71228,482,172716
51096.69,1188558,1073319,3887864,74512,484,172716
52098.56,1188956,1073701,3887864,77176,488,172716
53099.57,1189353,1074067,3887864,87196,490,172720
54100.3,1189749,1074455,3887864,87756,494,172720
55101.01,1190149,1074846,3887864,88768,497,172832
56101.73,1190548,1075241,3887864,89656,499,172832
57102.61,1190948,1075636,3887864,90880,500,172832
58104.17,1191348,1076029,3887864,91792,503,172832
59105.83,1191743,1076422,3887864,93576,505,172832
60106.75,1192138,1076765,3887864,87896,513,172840
61107.51,1192538,1077162,3887864,89440,514,172840
62108.28,1192938,1077559,3887864,91328,516,172840
63109.1,1193336,1077933,3887864,95464,518,172840
64109.89,1193733,1078327,3887864,96512,520,172844
65111.49,1194132,1078718,3887864,96884,524,173568
66113.45,1194531,1079096,3887864,97800,537,173928
67115.22,1194927,1079487,3887864,98084,540,173980
68116.97,1195326,1079876,3887864,98384,545,174056
69118.84,1195725,1080269,3887864,99320,549,174160
70120.61,1196120,1080649,3887864,99752,557,174288
71122.54,1196521,1081041,3887864,99860,560,174312
72124.59,1196915,1081430,3887864,100156,563,174312
73126.39,1197311,1081812,3887864,97708,567,174312
74127.46,1197705,1082177,3887864,98556,572,174320
75128.23,1198105,1082571,3887864,98556,575,174320
76129.05,1198503,1082962,3887864,96128,576,174320
77129.75,1198903,1083359,3887864,96632,578,174320
78130.54,1199301,1083753,3887864,97416,580,174332
79132.15,1199700,1084146,3887864,97692,581,174332
80133.68,1200099,1084539,3887864,98232,584,174336
81135.5,1200494,1084930,3887864,99448,587,174336
82137.3,1200895,1085322,3887864,100276,591,174336
83139.12,1201293,1085710,3887864,100696,594,174336
84140.04,1201692,1086077,3887864,101224,596,174340
85140.77,1202090,1086467,3887864,100984,601,174340
86141.53,1202487,1086862,3887864,100984,602,174344
87142.37,1202886,1087257,3887864,101236,603,174348
88143.2,1203288,1087653,3887864,100240,605,174348
89144.88,1203686,1088047,3887864,100744,607,174352
90146.77,1204085,1088436,3887864,100744,610,174352
91148.32,1204482,1088827,3887864,101248,613,174352
92149.17,1204877,1089195,3887864,97356,615,174356
93150.0,1205273,1089555,3887864,95196,621,174364
94150.84,1205667,1089906,3887864,96256,631,174472
95151.56,1206067,1090299,3887864,96256,634,174480
96152.31,1206466,1090692,3887864,96256,636,174480
97153.84,1206865,1091085,3887864,96760,639,174480
98155.71,1207262,1091473,3887864,97104,645,174544
99157.51,1207660,1091865,3887864,97268,647,174544
100159.43,1208059,1092249,3887864,98000,652,174548
101161.1,1208458,1092640,3887864,98160,655,174548
102162.91,1208855,1093028,3887864,98916,657,174552
103164.81,1209251,1093413,3887864,98812,660,174552
104165.86,1209646,1093769,3887864,102048,665,174620
105166.73,1210043,1094161,3887864,102132,669,174628
106167.67,1210441,1094548,3887864,101756,672,174636
107168.45,1210838,1094935,3887864,101640,675,174644
108169.16,1211238,1095331,3887864,101576,676,174648
109170.84,1211636,1095727,3887864,102140,678,174652
110171.81,1212031,1096071,3887864,92016,687,174652
111172.56,1212429,1096468,3887864,92096,687,174652
112173.27,1212827,1096864,3887864,92620,689,174652
113173.98,1213225,1097260,3887864,93068,690,174652
114175.05,1213624,1097647,3887864,88192,693,174720
115176.64,1214020,1098026,3887864,92628,698,175848
116178.41,1214417,1098403,3887864,92628,711,176024
117180.34,1214816,1098794,3887864,92880,714,176068
118182.1,1215214,1099183,3887864,92880,719,176168
119183.86,1215610,1099574,3887864,93636,721,176256
120185.66,1216009,1099964,3887864,93556,725,176312
121187.56,1216406,1100353,3887864,95044,727,176316
122189.4,1216804,1100744,3887864,95292,730,176316
123191.1,1217201,1101132,3887864,96668,732,176316
124192.81,1217598,1101516,3887864,97260,739,176316
125193.74,1217996,1101885,3887864,99568,742,176316
126194.55,1218394,1102278,3887864,100140,745,176316
127195.35,1218795,1102676,3887864,100100,745,176316
128196.1,1219194,1103071,3887864,100540,747,176316
129196.81,1219593,1103468,3887864,100680,749,176316
130198.33,1219989,1103857,3887864,100428,753,176320
131200.15,1220388,1104251,3887864,100600,754,176320
132202.0,1220785,1104642,3887864,101104,756,176320
133203.97,1221181,1105026,3887864,100376,760,176320
134205.56,1221575,1105393,3887864,100340,770,176320
135206.42,1221972,1105754,3887864,102300,777,176320
136207.22,1222372,1106148,3887864,102052,779,176320
137207.98,1222771,1106545,3887864,102176,780,176320
138208.73,1223170,1106941,3887864,102668,783,176320
139209.57,1223568,1107338,3887864,102668,783,176320
140211.24,1223966,1107731,3887864,103172,786,176320
141213.03,1224366,1108122,3887864,102920,789,176320
142214.87,1224766,1108514,3887864,102920,792,176320
143216.72,1225163,1108904,3887864,103676,795,176324
144218.66,1225557,1109287,3887864,103172,801,176336
145219.67,1225947,1109631,3887864,99548,820,176956
146220.53,1226345,1110024,3887864,99516,821,176956
147221.3,1226743,1110422,3887864,99768,822,176960
148222.15,1227141,1110816,3887864,100020,824,176964
149222.92,1227543,1111213,3887864,100776,825,176964
150224.56,1227943,1111608,3887864,100524,826,176964
151226.16,1228340,1112001,3887864,100776,828,176964
152227.92,1228739,1112390,3887864,101292,832,176964
153230.1,1229136,1112779,3887864,100788,835,176964
154231.94,1229531,1113157,3887864,99332,842,176964
155233.51,1229927,1113524,3887864,90496,851,176968
156234.48,1230325,1113915,3887864,96704,853,176968
157235.26,1230724,1114313,3887864,96704,853,176968
158236.07,1231122,1114708,3887864,97440,856,176968
159236.87,1231520,1115105,3887864,97644,857,176968
160240.89,1231921,1115498,3887864,97644,860,176972
161242.84,1232317,1115890,3887864,98024,863,176972
162243.91,1232715,1116273,3887864,99408,866,176972
163244.69,1233112,1116666,3887864,99464,867,176972
164245.52,1233513,1117059,3887864,99824,870,177044
165246.35,1233911,1117451,3887864,99952,874,177048
166247.25,1234306,1117827,3887864,100808,875,177048
167248.94,1234708,1118224,3887864,100808,877,177048
168250.83,1235106,1118613,3887864,101564,880,177048
169252.63,1235505,1119005,3887864,102068,883,177048
170254.52,1235901,1119396,3887864,101820,887,177048
171256.42,1236300,1119788,3887864,101824,890,177048
172257.39,1236698,1120175,3887864,102328,894,177048
173258.18,1237097,1120571,3887864,101584,894,177052
174258.99,1237497,1120961,3887864,104632,897,177052
175259.79,1237896,1121347,3887864,108440,905,177688
176260.66,1238295,1121721,3887864,140648,907,177704
177262.3,1238694,1122118,3887864,140648,908,177708
178264.28,1239090,1122505,3887864,140648,913,177708
179266.03,1239487,1122896,3887864,141656,916,177708
180267.94,1239884,1123284,3887864,141404,920,177708
181269.84,1240283,1123676,3887864,141192,923,177708
182270.88,1240675,1123992,3887864,140100,932,177712
183271.7,1241073,1124387,3887864,139996,933,177712
184272.5,1241473,1124781,3887864,140216,935,177712
185273.31,1241873,1125174,3887864,140720,938,177712
186274.16,1242271,1125550,3887864,145500,940,177776
187275.88,1242669,1125944,3887864,145500,942,177776
188279.89,1243066,1126328,3887864,140808,948,177776
189281.51,1243466,1126722,3887864,141224,950,177780
190283.31,1243863,1127105,3887864,144544,956,177880
191285.13,1244262,1127498,3887864,144544,959,177884
192287.02,1244659,1127889,3887864,145304,962,177884
193288.85,1245057,1128272,3887864,144128,966,177884
194290.83,1245454,1128639,3887864,142900,977,177892
195292.68,1245848,1129021,3887864,142900,984,177892
196294.07,1246248,1129383,3887864,134556,990,177892
197294.98,1246647,1129761,3887864,140116,994,177900
198295.75,1247050,1130156,3887864,140588,996,177904
199296.53,1247449,1130553,3887864,141944,996,177904
200297.37,1247846,1130949,3887864,141604,998,177920
201298.22,1248246,1131341,3887864,141888,1005,177996
202299.9,1248642,1131731,3887864,141960,1007,177996
203301.05,1249037,1132080,3887864,133524,1014,178004
204301.94,1249433,1132464,3887864,136312,1017,178004
205302.76,1249830,1132854,3887864,136304,1021,178012
206303.61,1250228,1133248,3887864,138284,1023,178016
207304.44,1250628,1133629,3887864,139908,1023,178016
208306.14,1251026,1134023,3887864,139996,1027,178016
209308.11,1251424,1134416,3887864,140904,1029,178016
210310.01,1251820,1134806,3887864,140864,1032,178016
211311.88,1252219,1135197,3887864,141088,1036,178016
212313.73,1252616,1135583,3887864,141284,1039,178020
213315.61,1253012,1135961,3887864,192176,1041,178020
214317.42,1253409,1136346,3887864,194116,1047,178020
215319.25,1253804,1136727,3887864,195028,1056,178024
216321.08,1254202,1137111,3887864,195404,1059,178024
217322.05,1254601,1137480,3887864,197488,1061,178024
218322.89,1255001,1137875,3887864,197488,1062,178024
219323.79,1255401,1138272,3887864,197488,1064,178024
220324.62,1255800,1138667,3887864,198324,1066,178024
221325.43,1256198,1139064,3887864,198876,1067,178024
222327.14,1256594,1139458,3887864,198444,1069,178024
223328.93,1256991,1139842,3887864,199144,1072,178024
224330.84,1257388,1140226,3887864,198792,1077,178024
225332.33,1257786,1140609,3887864,198680,1084,178024
226334.08,1258184,1140997,3887864,199780,1087,178028
227335.06,1258581,1141369,3887864,199516,1089,178028
228335.89,1258977,1141760,3887864,199624,1095,178028
229336.68,1259376,1142158,3887864,200092,1096,178028
230337.44,1259776,1142555,3887864,200868,1098,178032
231338.21,1260175,1142952,3887864,201536,1099,178036
232339.82,1260574,1143346,3887864,201712,1101,178036
233341.6,1260971,1143734,3887864,201964,1104,178036
234343.51,1261367,1144120,3887864,202720,1110,178036
235345.14,1261763,1144498,3887864,202468,1119,178040
236346.86,1262159,1144883,3887864,202040,1122,178040
237347.86,1262558,1145253,3887864,199836,1126,178040
238348.64,1262958,1145648,3887864,199892,1127,178040
239349.4,1263357,1146045,3887864,199644,1127,178040
240350.27,1263754,1146440,3887864,199644,1129,178040
241351.08,1264153,1146835,3887864,199644,1130,178040
242352.67,1264551,1147231,3887864,200300,1132,178040
243354.39,1264948,1147619,3887864,200804,1134,178040
244356.29,1265346,1148002,3887864,201364,1142,178040
245357.72,1265741,1148387,3887864,200904,1147,178040
246359.57,1266140,1148771,3887864,200904,1151,178044
247361.43,1266538,1149160,3887864,200872,1154,178044
248362.56,1266933,1149531,3887864,195776,1156,178044
249363.81,1267333,1149928,3887864,196056,1158,178044
250364.65,1267731,1150321,3887864,196752,1159,178048
251368.26,1268131,1150719,3887864,197060,1160,178048
252369.04,1268531,1151116,3887864,197352,1162,178048
253370.73,1268926,1151497,3887864,195204,1166,178048
254371.75,1269323,1151863,3887864,195940,1177,178060
255372.8,1269720,1152239,3887864,196524,1183,178064
256373.65,1270119,1152631,3887864,197936,1188,178064
257374.68,1270509,1152966,3887864,192580,1195,178128
258375.54,1270908,1153337,3887864,199744,1198,178128
259377.22,1271305,1153731,3887864,200292,1200,178128
260378.97,1271702,1154119,3887864,199540,1206,178128
261380.8,1272100,1154510,3887864,199944,1210,178128
262382.79,1272498,1154902,3887864,199880,1212,178128
263384.63,1272898,1155292,3887864,200136,1215,178128
264388.1,1273295,1155672,3887864,200072,1221,178136
265389.91,1273691,1156051,3887864,200072,1230,178200
266391.61,1274090,1156439,3887864,200072,1234,178200
267393.49,1274487,1156830,3887864,200072,1236,178204
268394.56,1274881,1157199,3887864,200136,1240,178204
269395.41,1275280,1157596,3887864,200220,1240,178204
270396.27,1275680,1157991,3887864,200688,1243,178204
271397.18,1276079,1158388,3887864,201192,1245,178204
272398.01,1276475,1158766,3887864,199348,1249,178208
273400.57,1276875,1159158,3887864,200020,1252,178212
274402.38,1277269,1159542,3887864,200084,1256,178212
275407.33,1277667,1159921,3887864,199896,1262,178220
276408.35,1278063,1160270,3887864,194656,1271,178220
277409.15,1278464,1160667,3887864,195616,1272,178220
278409.96,1278863,1161042,3887864,201648,1278,178220
